instrument	band	date	mag	mag_limit	dmag	date_unit	mag_unit	time_unit	time	dtime	reference
LCO	V	58959.309	18.7698	0	0.0365	MJD	Vega	days	76.549	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58959.31	19.0274	0	0.0175	MJD	AB	days	76.55	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58959.312	18.6269	0	0.0143	MJD	AB	days	76.552	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58959.313	18.7988	0	0.0315	MJD	AB	days	76.553	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58997.29	19.957	0	0.147	MJD	AB	days	114.53	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58991.235	19.794	0	0.136	MJD	AB	days	108.475	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58980.329	19.32	0	0.11	MJD	AB	days	97.569	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58979.24	19.621	0	0.146	MJD	AB	days	96.48	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58976.298	19.134	0	0.187	MJD	AB	days	93.538	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58976.201	19.44	0	0.253	MJD	AB	days	93.441	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58975.275	18.558	0	NaN	MJD	AB	days	92.515	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58973.304	19.066	0	0.113	MJD	AB	days	90.544	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58973.267	19.53	0	0.15	MJD	AB	days	90.507	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58970.391	19.174	0	0.099	MJD	AB	days	87.631	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58970.307	19.508	0	0.146	MJD	AB	days	87.547	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58967.341	19.093	0	0.106	MJD	AB	days	84.581	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58967.288	19.659	0	0.172	MJD	AB	days	84.528	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58964.345	19.359	0	0.113	MJD	AB	days	81.585	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58964.283	18.995	0	0.084	MJD	AB	days	81.523	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58961.41	18.967	0	0.097	MJD	AB	days	78.65	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58956.369	19.334	0	0.148	MJD	AB	days	73.609	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58956.343	18.894	0	0.091	MJD	AB	days	73.583	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58955.426	18.834	0	0.087	MJD	AB	days	72.666	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58955.404	19.483	0	0.145	MJD	AB	days	72.644	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58954.444	18.727	0	0.091	MJD	AB	days	71.684	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58954.387	19.331	0	0.18	MJD	AB	days	71.627	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58944.474	19.063	0	0.121	MJD	AB	days	61.714	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58943.467	18.396	0	0.078	MJD	AB	days	60.707	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58943.425	18.915	0	0.119	MJD	AB	days	60.665	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58941.474	20.708	0	NaN	MJD	AB	days	58.714	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58941.426	18.397	0	0.087	MJD	AB	days	58.666	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58940.431	16.945	0	NaN	MJD	AB	days	57.671	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58939.453	18.937	0	0.198	MJD	AB	days	56.693	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58939.425	18.204	0	0.086	MJD	AB	days	56.665	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58936.47	19.025	0	0.116	MJD	AB	days	53.71	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58936.406	18.228	0	0.068	MJD	AB	days	53.646	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58917.391	17.07	0	NaN	MJD	AB	days	34.631	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58914.53	17.153	0	0.039	MJD	AB	days	31.77	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58914.5	18.15	0	0.07	MJD	AB	days	31.74	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58911.552	17.885	0	0.079	MJD	AB	days	28.792	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58911.484	16.896	0	0.038	MJD	AB	days	28.724	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58911.426	17.931	0	0.06	MJD	AB	days	28.666	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58906.538	17.489	0	0.054	MJD	AB	days	23.778	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58906.487	16.613	0	0.038	MJD	AB	days	23.727	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58903.541	17.299	0	0.049	MJD	AB	days	20.781	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58903.496	16.559	0	0.036	MJD	AB	days	20.736	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58898.512	16.436	0	0.035	MJD	AB	days	15.752	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58898.456	16.983	0	0.031	MJD	AB	days	15.696	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58893.497	16.755	0	0.038	MJD	AB	days	10.737	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58890.559	16.831	0	0.047	MJD	AB	days	7.798999999999999	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58890.476	16.672	0	0.038	MJD	AB	days	7.716	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58887.531	17.097	0	0.043	MJD	AB	days	4.771	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58887.468	17.181	0	0.05	MJD	AB	days	4.708	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58884.547	17.632	0	0.056	MJD	AB	days	1.787	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58884.475	17.45	0	0.051	MJD	AB	days	1.715	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58881.557	20.672	0	NaN	MJD	AB	days	-1.2029999999999998	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58881.494	20.771	0	NaN	MJD	AB	days	-1.266	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58878.555	20.227	0	NaN	MJD	AB	days	-4.205	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58878.528	20.458	0	NaN	MJD	AB	days	-4.232	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58875.552	20.298	0	NaN	MJD	AB	days	-7.208	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58875.495	20.658	0	NaN	MJD	AB	days	-7.265	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58872.554	20.425	0	NaN	MJD	AB	days	-10.206	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58872.448	19.986	0	NaN	MJD	AB	days	-10.312	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58863.453	19.638	0	NaN	MJD	AB	days	-19.307	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58859.468	19.618	0	NaN	MJD	AB	days	-23.292	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	r	58856.573	20.289	0	NaN	MJD	AB	days	-26.187	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
ZTF	g	58856.558	20.644	0	NaN	MJD	AB	days	-26.202	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58898.0	17.5927	0	0.121637	MJD	Vega	days	15.24	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58899.93	17.7634	0	0.123899	MJD	Vega	days	17.17	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58913.79	18.6626	0	1.08864	MJD	Vega	days	31.03	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58921.94	19.1324	0	0.167476	MJD	Vega	days	39.18	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58922.9	19.0954	0	0.162426	MJD	Vega	days	40.14	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58924.11	19.2436	0	0.125191	MJD	Vega	days	41.35	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58925.1	19.2056	0	0.130046	MJD	Vega	days	42.34	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58925.92	19.2294	0	0.153094	MJD	Vega	days	43.16	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58935.91	19.5941	0	0.136254	MJD	Vega	days	53.15	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58939.96	19.58	0	0.336582	MJD	Vega	days	57.2	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58941.06	19.5626	0	0.129825	MJD	Vega	days	58.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58945.06	19.4956	0	0.309785	MJD	Vega	days	62.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58947.06	19.6852	0	0.381681	MJD	Vega	days	64.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58954.07	19.6424	0	0.294933	MJD	Vega	days	71.31	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58955.03	19.7895	0	0.136951	MJD	Vega	days	72.27	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	B	58960.01	20.0695	0	0.417769	MJD	Vega	days	77.25	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58898.0	16.4791	0	0.0668901	MJD	Vega	days	15.24	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58899.93	16.5234	0	0.0540181	MJD	Vega	days	17.17	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58913.79	17.0523	0	0.369746	MJD	Vega	days	31.03	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58921.94	17.9553	0	0.0722324	MJD	Vega	days	39.18	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58922.9	17.9791	0	0.0829488	MJD	Vega	days	40.14	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58924.11	18.0303	0	0.0588385	MJD	Vega	days	41.35	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58925.1	18.0619	0	0.0501352	MJD	Vega	days	42.34	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58925.92	18.2596	0	0.0832459	MJD	Vega	days	43.16	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58935.91	18.5913	0	0.063387	MJD	Vega	days	53.15	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58939.96	18.6744	0	0.0858278	MJD	Vega	days	57.2	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58941.06	18.5982	0	0.0677861	MJD	Vega	days	58.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58945.06	18.6359	0	0.164548	MJD	Vega	days	62.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58947.06	18.5886	0	0.157431	MJD	Vega	days	64.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58954.07	18.9742	0	0.162578	MJD	Vega	days	71.31	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58955.03	19.046	0	0.069051	MJD	Vega	days	72.27	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	V	58960.01	19.1058	0	0.232373	MJD	Vega	days	77.25	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58898.0	16.8297	0	0.0522808	MJD	AB	days	15.24	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58899.93	16.9253	0	0.04808	MJD	AB	days	17.17	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58913.79	17.5509	0	0.443172	MJD	AB	days	31.03	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58921.94	18.4414	0	0.0828066	MJD	AB	days	39.18	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58922.9	18.3944	0	0.0724095	MJD	AB	days	40.14	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58924.11	18.4394	0	0.0562311	MJD	AB	days	41.35	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58925.1	18.484	0	0.0528371	MJD	AB	days	42.34	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58925.92	18.5781	0	0.0674877	MJD	AB	days	43.16	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58935.91	18.8299	0	0.0557551	MJD	AB	days	53.15	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58939.96	18.9569	0	0.0805666	MJD	AB	days	57.2	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58941.06	18.8987	0	0.061867	MJD	AB	days	58.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58945.06	18.9828	0	0.170928	MJD	AB	days	62.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58947.06	18.9917	0	0.180165	MJD	AB	days	64.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58954.07	19.2445	0	0.171033	MJD	AB	days	71.31	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58955.03	19.2404	0	0.0611189	MJD	AB	days	72.27	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	g	58960.01	19.4627	0	0.213894	MJD	AB	days	77.25	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58898.0	16.3844	0	0.0350355	MJD	AB	days	15.24	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58899.93	16.4026	0	0.0300233	MJD	AB	days	17.17	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58913.79	16.8895	0	0.228689	MJD	AB	days	31.03	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58921.94	17.5633	0	0.0437607	MJD	AB	days	39.18	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58922.9	17.5976	0	0.0384489	MJD	AB	days	40.14	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58924.11	17.6819	0	0.0338612	MJD	AB	days	41.35	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58925.1	17.748	0	0.032403	MJD	AB	days	42.34	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58925.92	17.7454	0	0.0481906	MJD	AB	days	43.16	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58935.91	18.1962	0	0.0356091	MJD	AB	days	53.15	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58939.96	18.2794	0	0.0562791	MJD	AB	days	57.2	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58941.06	18.3315	0	0.0456018	MJD	AB	days	58.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58945.06	18.4034	0	0.0963234	MJD	AB	days	62.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58947.06	18.3533	0	0.099519	MJD	AB	days	64.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58954.07	18.7539	0	0.0864857	MJD	AB	days	71.31	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58955.03	18.7577	0	0.0417026	MJD	AB	days	72.27	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	r	58960.01	18.9881	0	0.115553	MJD	AB	days	77.25	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58898.0	16.7113	0	0.0390753	MJD	AB	days	15.24	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58899.93	16.6891	0	0.0339193	MJD	AB	days	17.17	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58913.79	17.077	0	0.324298	MJD	AB	days	31.03	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58921.94	17.7214	0	0.0476976	MJD	AB	days	39.18	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58922.9	17.6573	0	0.0609731	MJD	AB	days	40.14	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58924.11	17.9215	0	0.0447056	MJD	AB	days	41.35	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58925.1	18.0107	0	0.0513559	MJD	AB	days	42.34	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58925.92	17.8849	0	0.0619244	MJD	AB	days	43.16	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58935.91	18.3742	0	0.0537132	MJD	AB	days	53.15	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58939.96	18.5063	0	0.0807167	MJD	AB	days	57.2	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58941.06	18.6081	0	0.0642618	MJD	AB	days	58.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58945.06	18.3865	0	0.164865	MJD	AB	days	62.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58947.06	18.8117	0	0.313671	MJD	AB	days	64.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58954.07	19.1285	0	0.169897	MJD	AB	days	71.31	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58955.03	19.3094	0	0.0851604	MJD	AB	days	72.27	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	i	58960.01	19.5563	0	0.281867	MJD	AB	days	77.25	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58898.0	16.3391	0	0.0715497	MJD	AB	days	15.24	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58899.93	16.301	0	0.0606193	MJD	AB	days	17.17	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58913.79	17.0123	0	0.792648	MJD	AB	days	31.03	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58921.94	17.203	0	0.0659962	MJD	AB	days	39.18	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58922.9	17.107	0	0.101668	MJD	AB	days	40.14	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58924.11	17.5723	0	0.0687693	MJD	AB	days	41.35	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58925.1	17.7779	0	0.0885373	MJD	AB	days	42.34	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58925.92	17.2556	0	0.0831562	MJD	AB	days	43.16	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58935.91	17.7593	0	0.097381	MJD	AB	days	53.15	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58939.96	17.968	0	0.133627	MJD	AB	days	57.2	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58941.06	18.5669	0	0.152606	MJD	AB	days	58.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58945.06	17.9961	0	0.310696	MJD	AB	days	62.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58947.06	18.0327	0	0.392437	MJD	AB	days	64.3	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58954.07	19.2	0	0.285632	MJD	AB	days	71.31	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
KON	z	58955.03	19.1862	0	0.234288	MJD	AB	days	72.27	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
UVOT	V	58884.0	17.18	0	0.22	MJD	unspecified	days	1.24	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	V	58885.6	17.12	0	0.22	MJD	unspecified	days	2.84	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	V	58886.5	17.47	0	0.26	MJD	unspecified	days	3.74	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	V	58887.3	17.24	0	0.25	MJD	unspecified	days	4.54	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	V	58888.9	17.13	0	0.22	MJD	unspecified	days	6.14	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	V	58891.6	16.59	0	0.14	MJD	unspecified	days	8.84	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	V	58893.5	16.4	0	0.14	MJD	unspecified	days	10.74	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	V	58895.0	16.25	0	0.17	MJD	unspecified	days	12.24	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	B	58884.0	17.22	0	0.15	MJD	unspecified	days	1.24	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	B	58885.6	17.45	0	0.17	MJD	unspecified	days	2.84	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	B	58886.5	17.63	0	0.18	MJD	unspecified	days	3.74	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	B	58887.3	17.48	0	0.18	MJD	unspecified	days	4.54	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	B	58888.9	17.02	0	0.14	MJD	unspecified	days	6.14	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	B	58891.6	16.93	0	0.12	MJD	unspecified	days	8.84	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	B	58893.5	17.01	0	0.13	MJD	unspecified	days	10.74	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	B	58895.0	17.34	0	0.17	MJD	unspecified	days	12.24	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	U	58884.0	17.12	0	0.14	MJD	unspecified	days	1.24	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	U	58885.6	18.27	0	0.21	MJD	unspecified	days	2.84	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	U	58886.5	18.18	0	0.2	MJD	unspecified	days	3.74	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	U	58887.3	17.96	0	0.19	MJD	unspecified	days	4.54	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
UVOT	U	58888.9	18.19	0	0.2	MJD	unspecified	days	6.14	NaN	https://ui.adsabs.harvard.edu/abs/2020A%26A...639L..11I/abstract
